order_id,customer_name,product,quantity,price,order_date
19018,David Lloyd,Smartphone,10,89.68,2024-03-29
19019,David Lloyd,Headphones,5,13.18,2024-03-11
19020,David Lloyd,Speaker,4,37.24,2024-11-19
19021,David Lloyd,Earphones,2,36.31,2024-11-13
19022,David Lloyd,Mouse,4,23.42,2024-02-13
19023,David Lloyd,Earphones,2,96.97,2024-10-16
19024,David Lloyd,Smartphone,3,26.96,2024-04-20
19025,David Lloyd,Mouse,2,21.65,2024-05-03
19026,David Lloyd,Laptop,2,63.08,2024-04-02
19027,David Lloyd,Camera,7,52.73,2024-03-07
19028,David Lloyd,Tablet,10,29.59,2024-04-08
19029,David Lloyd,USB,2,71.76,2024-02-06
19030,David Lloyd,Smartphone,10,61.79,2024-08-08
19031,David Lloyd,Headphones,8,30.29,2024-02-04
19032,David Lloyd,Smartphone,3,43.4,2024-11-01
19033,David Lloyd,Camera,5,75.95,2024-01-23
19034,David Lloyd,Smartphone,8,38.96,2024-08-04
19035,David Lloyd,Headphones,7,45.71,2024-09-14
19036,David Lloyd,Earphones,10,98.8,2024-11-04
19037,David Lloyd,USB,6,55.06,2024-05-08
19038,David Lloyd,Earphones,3,82.75,2024-06-24
19039,David Lloyd,Mouse,8,15.51,2024-05-07
19040,David Lloyd,Tablet,10,99.1,2024-04-19
19041,David Lloyd,Tablet,6,36.41,2024-03-26
19042,David Lloyd,Smartphone,10,37.05,2024-02-23
19043,David Lloyd,Mouse,1,17.71,2024-04-03
19044,David Lloyd,Camera,7,18.18,2024-06-20
19045,David Lloyd,USB,9,47.52,2024-09-08
19046,David Lloyd,Earphones,5,34.05,2024-09-21
19047,David Lloyd,Laptop,7,99.88,2024-06-02
19048,David Lloyd,USB,1,32.35,2024-10-16
19049,David Lloyd,USB,7,82.03,2024-11-03
19050,David Lloyd,Mouse,2,40.08,2024-01-08
19051,David Lloyd,Camera,7,43.54,2024-03-12
19052,David Lloyd,Headphones,10,18.63,2024-10-23
19053,David Lloyd,Speaker,3,90.82,2024-08-15
19054,David Lloyd,Earphones,3,70.95,2024-10-23
19055,David Lloyd,Earphones,1,14.23,2024-02-15
19056,David Lloyd,Earphones,7,90.99,2024-10-23
19057,David Lloyd,Laptop,2,46.56,2024-12-16
19058,David Lloyd,Tablet,7,93.91,2024-07-11
19059,David Lloyd,Earphones,7,99.09,2024-10-31
19060,David Lloyd,Speaker,9,83.31,2024-11-20
19061,David Lloyd,Headphones,6,72.5,2024-11-24
19062,David Lloyd,Tablet,9,23.79,2024-03-21
19063,David Lloyd,Earphones,6,72.32,2024-12-10
19064,David Lloyd,Speaker,6,72.99,2024-11-03
19065,David Lloyd,Keyboard,8,62.02,2024-10-29
19066,David Lloyd,Laptop,2,93.02,2024-12-16
19067,David Lloyd,Smartphone,4,70.2,2024-08-29
19068,David Lloyd,Camera,10,15.06,2024-08-22
19069,David Lloyd,Keyboard,1,63.44,2024-07-30
19070,David Lloyd,Laptop,10,12.5,2024-04-01
19071,David Lloyd,Tablet,7,26.48,2024-01-31
19072,David Lloyd,Tablet,2,24.34,2024-01-11
19073,David Lloyd,Laptop,10,64.49,2024-09-17
19074,David Lloyd,Speaker,9,20.5,2024-08-27
19075,David Lloyd,USB,1,57.18,2024-07-11
19076,David Lloyd,Earphones,1,41.07,2024-07-24
19077,David Lloyd,Camera,7,65.26,2024-12-22
19078,David Lloyd,Camera,1,71.18,2024-05-09
19079,David Lloyd,Camera,7,56.54,2024-08-29
19080,David Lloyd,Printer,7,62.45,2024-07-04
19081,David Lloyd,Mouse,10,35.18,2024-11-11
19082,David Lloyd,Smartphone,4,77.35,2024-09-09
19083,David Lloyd,Printer,9,48.85,2024-10-31
19084,David Lloyd,Camera,9,46.39,2024-04-15
19085,David Lloyd,USB,7,57.15,2024-11-06
19086,Julie Spencer,USB,4,62.99,2024-02-21
19087,Julie Spencer,Camera,7,40.09,2024-12-10
19088,Julie Spencer,Speaker,8,30.33,2024-04-05
19089,Julie Spencer,Smartphone,6,13.1,2024-01-11
19090,Julie Spencer,Laptop,5,85.75,2024-07-07
19091,Julie Spencer,Earphones,4,68.17,2024-08-06
19092,Julie Spencer,Earphones,4,53.56,2024-09-15
19093,Julie Spencer,Laptop,4,11.53,2024-10-05
19094,Julie Spencer,Earphones,7,66.1,2024-12-09
19095,Julie Spencer,Camera,3,89.31,2024-06-18
19096,Julie Spencer,Tablet,2,57.2,2024-10-06
19097,Julie Spencer,Laptop,1,55.68,2024-11-05
19098,Julie Spencer,Mouse,6,98.61,2024-10-28
19099,Julie Spencer,Camera,5,99.75,2024-09-23
19100,Julie Spencer,Earphones,10,46.83,2024-03-17
19101,Julie Spencer,Headphones,3,30.76,2024-11-12
19102,Julie Spencer,Camera,4,79.63,2024-08-06
19103,Julie Spencer,USB,9,15.18,2024-09-22
19104,Julie Spencer,Tablet,1,19.9,2024-08-17
19105,Julie Spencer,Camera,2,67.48,2024-12-19
19106,Julie Spencer,Smartphone,4,84.56,2024-12-01
19107,Julie Spencer,Camera,7,22.42,2024-03-08
19108,Julie Spencer,Camera,9,32.29,2024-07-07
19109,Julie Spencer,Printer,1,30.12,2024-01-27
19110,Julie Spencer,Smartphone,7,59.81,2024-01-09
19111,Julie Spencer,Smartphone,9,44.1,2024-09-21
19112,Julie Spencer,Laptop,1,98.17,2024-06-22
19113,Julie Spencer,Smartphone,5,88.77,2024-11-09
19114,Julie Spencer,USB,7,63.63,2024-02-14
19115,Julie Spencer,Speaker,10,45.62,2024-01-17
19116,Julie Spencer,Camera,10,44.61,2024-07-02
19117,Julie Spencer,Speaker,10,73.56,2024-01-09
19118,Julie Spencer,Keyboard,3,39.73,2024-03-28
19119,Julie Spencer,Printer,9,34.54,2024-01-28
19120,Julie Spencer,USB,7,44.79,2024-01-05
19121,Julie Spencer,Earphones,4,43.29,2024-03-09
19122,Julie Spencer,Keyboard,7,60.6,2024-05-10
19123,Julie Spencer,Laptop,8,51.09,2024-06-02
19124,Julie Spencer,Laptop,5,77.47,2024-07-21
19125,Julie Spencer,Speaker,7,26.11,2024-04-02
19126,Julie Spencer,USB,8,69.29,2024-06-03
19127,Julie Spencer,Smartphone,9,40.89,2024-11-28
19128,Julie Spencer,Keyboard,7,34.42,2024-02-16
19129,Mr. Richard Watkins,Laptop,8,36.07,2024-09-05
19130,Mr. Richard Watkins,Laptop,2,34.24,2024-01-14
19131,Mr. Richard Watkins,Speaker,1,98.65,2024-06-29
19132,Mr. Richard Watkins,Printer,4,32.44,2024-04-18
19133,Mr. Richard Watkins,Keyboard,6,44.85,2024-07-05
19134,Mr. Richard Watkins,Speaker,6,22.94,2024-07-03
19135,Mr. Richard Watkins,USB,4,88.75,2024-11-26
19136,Mr. Richard Watkins,Camera,1,34.05,2024-04-14
19137,Mr. Richard Watkins,Laptop,9,62.85,2024-01-28
19138,Mr. Richard Watkins,Printer,8,53.29,2024-02-23
19139,Mr. Richard Watkins,Keyboard,1,62.32,2024-12-02
19140,Mr. Richard Watkins,Headphones,2,57.48,2024-04-21
19141,Mr. Richard Watkins,Laptop,7,84.11,2024-04-08
19142,Mr. Richard Watkins,Earphones,10,65.82,2024-10-10
19143,Mr. Richard Watkins,Tablet,4,46.61,2024-02-01
19144,Mr. Richard Watkins,Smartphone,5,69.62,2024-08-14
19145,Garrett Young,Smartphone,10,17.76,2024-05-27
19146,Garrett Young,Speaker,6,57.62,2024-12-13
19147,Garrett Young,Laptop,8,52.9,2024-10-11
19148,Garrett Young,USB,10,66.96,2024-07-28
19149,Garrett Young,Smartphone,3,90.54,2024-09-01
19150,Garrett Young,Laptop,4,73.38,2024-05-17
19151,Garrett Young,Speaker,1,63.1,2024-09-10
19152,Garrett Young,Laptop,9,51.73,2024-04-30
19153,Garrett Young,Earphones,2,20.23,2024-04-15
19154,Garrett Young,Camera,7,95.41,2024-05-17
19155,Garrett Young,Mouse,4,93.16,2024-11-04
19156,Garrett Young,USB,5,16.1,2024-02-21
19157,Garrett Young,Camera,3,18.28,2024-01-31
19158,Garrett Young,Keyboard,5,21.26,2024-05-24
19159,Garrett Young,USB,8,27.28,2024-12-07
19160,Garrett Young,Speaker,3,53.82,2024-09-19
19161,Garrett Young,Tablet,4,76.31,2024-01-02
19162,Garrett Young,Tablet,5,71.17,2024-04-24
19163,Garrett Young,Tablet,8,31.61,2024-01-19
19164,Garrett Young,Speaker,5,96.55,2024-03-25
19165,Garrett Young,Earphones,9,42.39,2024-04-03
19166,Garrett Young,USB,8,27.85,2024-01-04
19167,Garrett Young,Earphones,8,43.96,2024-10-12
19168,Garrett Young,Smartphone,4,10.36,2024-01-23
19169,Garrett Young,Printer,4,74.35,2024-10-30
19170,Garrett Young,Earphones,7,44.42,2024-01-21
19171,Garrett Young,USB,7,89.61,2024-05-26
19172,Garrett Young,Keyboard,2,61.5,2024-02-09
19173,Garrett Young,Headphones,3,78.19,2024-09-25
19174,Garrett Young,Headphones,4,34.48,2024-11-12
19175,Garrett Young,USB,10,50.75,2024-01-20
19176,Garrett Young,Printer,10,78.89,2024-02-10
19177,Garrett Young,Tablet,5,88.66,2024-07-01
19178,Garrett Young,Tablet,3,41.57,2024-03-22
19179,Garrett Young,Keyboard,5,96.04,2024-03-15
19180,Garrett Young,Laptop,10,83.57,2024-01-02
19181,Garrett Young,Keyboard,5,34.1,2024-10-18
19182,Garrett Young,Speaker,6,54.43,2024-03-22
19183,Garrett Young,Speaker,4,98.25,2024-11-11
19184,Garrett Young,Tablet,9,37.89,2024-10-24
19185,Garrett Young,Speaker,6,81.29,2024-01-05
19186,Garrett Young,Printer,10,90.78,2024-05-28
19187,Garrett Young,Keyboard,1,93.7,2024-12-18
19188,Garrett Young,Laptop,9,24.07,2024-10-10
19189,Garrett Young,Tablet,1,39.69,2024-06-25
19190,Garrett Young,USB,4,15.34,2024-09-10
19191,Garrett Young,Headphones,7,78.4,2024-12-27
19192,Sandra Reed,Keyboard,4,43.41,2024-07-24
19193,Sandra Reed,Earphones,9,47.3,2024-04-02
19194,Sandra Reed,Headphones,8,76.34,2024-09-11
19195,Sandra Reed,USB,2,85.53,2024-10-28
19196,Sandra Reed,Smartphone,4,62.15,2024-02-27
19197,Sandra Reed,Mouse,10,96.82,2024-02-18
19198,Sandra Reed,Earphones,6,66.51,2024-07-12
19199,Sandra Reed,Smartphone,9,96.25,2024-09-09
19200,Sandra Reed,Laptop,6,16.67,2024-08-03
19201,Sandra Reed,Tablet,7,93.44,2024-08-30
19202,Sandra Reed,Camera,8,55.87,2024-08-31
19203,Sandra Reed,Camera,4,67.75,2024-03-16
19204,Sandra Reed,Mouse,1,51.01,2024-11-09
19205,Sandra Reed,Mouse,8,88.63,2024-04-13
19206,Sandra Reed,Keyboard,5,96.08,2024-01-17
19207,Sandra Reed,Laptop,3,36.52,2024-10-29
19208,Sandra Reed,Camera,4,39.01,2024-01-12
19209,Sandra Reed,Camera,1,51.23,2024-01-22
19210,Sandra Reed,Laptop,3,21.14,2024-10-27
19211,Sandra Reed,Headphones,7,22.52,2024-10-05
19212,Sandra Reed,Camera,6,18.81,2024-09-10
19213,Sandra Reed,Keyboard,9,24.04,2024-09-22
19214,Sandra Reed,Mouse,1,46.93,2024-04-01
19215,Sandra Reed,Smartphone,9,34.55,2024-02-29
19216,Sandra Reed,Printer,1,49.59,2024-09-24
19217,Sandra Reed,USB,8,91.05,2024-09-10
19218,Sandra Reed,Keyboard,9,94.7,2024-07-22
19219,Sandra Reed,Smartphone,3,68.22,2024-04-07
19220,Sandra Reed,Keyboard,8,48.92,2024-09-20
19221,Sandra Reed,USB,8,17.71,2024-10-25
19222,Sandra Reed,Keyboard,3,13.08,2024-08-04
19223,Sandra Reed,Earphones,5,51.5,2024-01-03
19224,Sandra Reed,Printer,7,26.32,2024-06-16
19225,Sandra Reed,Tablet,2,10.88,2024-12-15
19226,Sandra Reed,Camera,8,67.02,2024-01-24
19227,Sandra Reed,Tablet,5,10.44,2024-04-27
19228,Sandra Reed,Printer,9,79.38,2024-12-18
19229,Sandra Reed,Tablet,2,88.49,2024-10-02
19230,Sandra Reed,Camera,7,72.98,2024-07-11
19231,Sandra Reed,Laptop,10,66.77,2024-08-17
19232,Sandra Reed,Earphones,1,89.07,2024-03-25
19233,Sandra Reed,Laptop,9,28.7,2024-02-17
19234,Blake Murphy,Smartphone,2,67.24,2024-01-19
19235,Blake Murphy,Laptop,5,51.21,2024-12-06
19236,Blake Murphy,Headphones,6,71.21,2024-04-06
19237,Blake Murphy,Tablet,2,30.65,2024-10-16
19238,Blake Murphy,Keyboard,3,46.61,2024-05-11
19239,Blake Murphy,Printer,1,57.21,2024-07-16
19240,Blake Murphy,Earphones,5,78.58,2024-01-06
19241,Blake Murphy,Headphones,10,83.45,2024-10-03
19242,Blake Murphy,Earphones,3,10.96,2024-07-30
19243,Blake Murphy,Mouse,1,79.39,2024-02-06
19244,Blake Murphy,Printer,6,82.04,2024-03-31
19245,Blake Murphy,Mouse,6,97.13,2024-08-23
19246,Blake Murphy,Keyboard,7,24.41,2024-03-21
19247,Blake Murphy,Mouse,1,45.57,2024-10-26
19248,Blake Murphy,Smartphone,6,27.59,2024-01-03
19249,Blake Murphy,Smartphone,6,59.48,2024-10-21
19250,Blake Murphy,Smartphone,2,49.12,2024-05-15
19251,Blake Murphy,Laptop,7,48.68,2024-02-09
19252,Blake Murphy,Printer,3,84.76,2024-03-28
19253,Blake Murphy,Camera,6,66.41,2024-01-25
19254,Blake Murphy,Smartphone,10,16.0,2024-12-14
19255,Blake Murphy,Headphones,8,41.44,2024-06-05
19256,Blake Murphy,Headphones,4,74.44,2024-03-12
19257,Blake Murphy,Printer,9,40.17,2024-02-29
19258,Blake Murphy,Smartphone,10,50.73,2024-10-09
19259,Blake Murphy,Tablet,6,28.14,2024-09-06
19260,Blake Murphy,Tablet,9,16.16,2024-10-08
19261,Blake Murphy,Laptop,5,98.32,2024-09-04
19262,Blake Murphy,Earphones,9,29.83,2024-02-26
19263,Blake Murphy,USB,6,94.06,2024-06-10
19264,Blake Murphy,Headphones,1,90.12,2024-05-26
19265,Blake Murphy,Mouse,7,87.19,2024-11-27
19266,Blake Murphy,Speaker,9,19.81,2024-02-18
19267,Blake Murphy,Smartphone,2,62.07,2024-08-09
19268,Blake Murphy,USB,7,61.2,2024-11-29
19269,Blake Murphy,Camera,3,35.1,2024-01-16
19270,Blake Murphy,Printer,1,12.31,2024-08-14
19271,Blake Murphy,Speaker,4,64.47,2024-02-28
19272,Blake Murphy,Tablet,7,50.71,2024-01-07
19273,Blake Murphy,USB,5,91.51,2024-05-24
19274,Blake Murphy,Tablet,2,71.12,2024-07-11
19275,Blake Murphy,Headphones,9,29.92,2024-04-23
19276,Blake Murphy,Smartphone,3,89.13,2024-12-13
19277,Blake Murphy,Keyboard,8,35.46,2024-12-11
19278,Blake Murphy,Smartphone,7,57.91,2024-10-29
19279,Blake Murphy,Speaker,4,16.75,2024-02-02
19280,Blake Murphy,Printer,9,43.67,2024-11-06
19281,Blake Murphy,Keyboard,4,70.88,2024-01-27
19282,Blake Murphy,Laptop,3,20.11,2024-02-28
19283,Blake Murphy,Speaker,7,92.85,2024-11-13
19284,Blake Murphy,Speaker,10,51.17,2024-04-05
19285,Blake Murphy,Smartphone,8,56.28,2024-07-08
19286,Blake Murphy,Printer,3,39.56,2024-12-06
19287,Blake Murphy,Tablet,4,24.72,2024-10-26
19288,Blake Murphy,Headphones,8,88.64,2024-03-01
19289,Blake Murphy,Earphones,1,84.44,2024-11-08
19290,Blake Murphy,Printer,8,90.78,2024-09-04
19291,Blake Murphy,Laptop,9,56.66,2024-06-05
19292,Blake Murphy,Headphones,7,73.29,2024-06-05
19293,Blake Murphy,USB,1,84.11,2024-04-18
19294,Blake Murphy,Camera,9,88.53,2024-01-22
19295,Blake Murphy,Earphones,3,68.72,2024-12-18
19296,Blake Murphy,USB,7,17.5,2024-08-24
19297,Blake Murphy,Laptop,4,83.5,2024-12-15
19298,Blake Murphy,Camera,1,89.75,2024-11-18
19299,Blake Murphy,Smartphone,4,23.47,2024-05-13
19300,Blake Murphy,Earphones,2,38.99,2024-12-13
19301,Blake Murphy,Keyboard,8,79.2,2024-05-17
19302,Blake Murphy,Printer,6,74.15,2024-06-01
19303,Blake Murphy,USB,1,55.92,2024-05-27
19304,Blake Murphy,Mouse,6,50.08,2024-10-06
19305,Blake Murphy,Camera,10,65.56,2024-05-11
19306,Blake Murphy,Printer,3,57.95,2024-03-05
19307,Blake Murphy,Laptop,4,35.4,2024-02-06
19308,Blake Murphy,Laptop,6,14.18,2024-07-14
19309,Blake Murphy,Smartphone,6,74.16,2024-01-06
19310,Blake Murphy,Headphones,2,36.39,2024-12-22
19311,Blake Murphy,Mouse,9,99.01,2024-02-07
19312,Blake Murphy,Headphones,10,37.49,2024-04-03
19313,Blake Murphy,Camera,8,66.46,2024-07-01
19314,Blake Murphy,Keyboard,7,20.27,2024-08-17
19315,Blake Murphy,Earphones,8,88.97,2024-07-09
19316,Blake Murphy,Laptop,10,15.57,2024-09-03
19317,Blake Murphy,Mouse,8,78.39,2024-02-28
19318,Blake Murphy,Camera,1,65.07,2024-06-11
19319,Blake Murphy,Earphones,2,17.55,2024-02-17
19320,Blake Murphy,Speaker,7,45.32,2024-12-17
19321,Blake Murphy,Earphones,6,36.73,2024-02-26
19322,Chloe Hughes,Earphones,2,68.85,2024-12-19
19323,Amber Long,Printer,6,62.53,2024-05-05
19324,Amber Long,Headphones,7,19.48,2024-11-16
19325,Amber Long,Speaker,8,85.21,2024-03-31
19326,Amber Long,Mouse,9,49.37,2024-12-27
19327,Amber Long,Laptop,7,55.52,2024-09-15
19328,Amber Long,USB,1,62.31,2024-09-18
19329,Amber Long,Smartphone,4,43.72,2024-06-30
19330,Amber Long,Headphones,7,22.74,2024-09-30
19331,Amber Long,Headphones,1,49.99,2024-02-13
19332,Amber Long,Speaker,8,36.66,2024-04-23
19333,Amber Long,Printer,10,76.73,2024-11-17
19334,Amber Long,Keyboard,8,53.32,2024-02-27
19335,Amber Long,Printer,3,29.43,2024-06-27
19336,Amber Long,Smartphone,1,93.39,2024-01-06
19337,Amber Long,Earphones,2,12.78,2024-05-17
19338,Amber Long,Laptop,7,71.68,2024-03-11
19339,Amber Long,Smartphone,10,78.18,2024-09-26
19340,Amber Long,Keyboard,8,75.18,2024-12-21
19341,Amber Long,Earphones,5,84.9,2024-06-21
19342,Amber Long,Laptop,10,43.33,2024-08-01
19343,Amber Long,Headphones,9,81.62,2024-02-16
19344,Amber Long,USB,3,77.03,2024-09-01
19345,Amber Long,Mouse,7,74.33,2024-03-10
19346,Amber Long,Headphones,9,46.17,2024-11-24
19347,Amber Long,Earphones,4,35.54,2024-08-05
19348,Amber Long,Smartphone,3,89.82,2024-04-21
19349,Amber Long,Smartphone,5,22.49,2024-08-30
19350,Amber Long,Mouse,5,28.33,2024-01-28
19351,Amber Long,Tablet,5,44.51,2024-07-15
19352,Samuel Ford,Speaker,1,55.78,2024-06-09
19353,Samuel Ford,Printer,3,63.1,2024-01-16
19354,Samuel Ford,Tablet,6,70.37,2024-07-03
19355,Samuel Ford,Headphones,4,78.14,2024-06-13
19356,Samuel Ford,Printer,1,43.3,2024-02-22
19357,Samuel Ford,Camera,6,72.21,2024-10-29
19358,Samuel Ford,Laptop,3,67.47,2024-01-26
19359,Samuel Ford,Speaker,9,68.45,2024-01-08
19360,Samuel Ford,Keyboard,9,19.47,2024-06-26
19361,Samuel Ford,USB,6,89.13,2024-08-13
19362,Samuel Ford,Laptop,6,83.18,2024-08-24
19363,Samuel Ford,Headphones,10,94.92,2024-11-11
19364,Samuel Ford,Tablet,3,74.52,2024-07-24
19365,Samuel Ford,Laptop,1,34.47,2024-09-15
19366,Samuel Ford,Mouse,3,26.68,2024-01-20
19367,Samuel Ford,Speaker,2,17.41,2024-04-27
19368,Samuel Ford,Tablet,7,30.1,2024-11-18
19369,Samuel Ford,Laptop,6,44.78,2024-03-09
19370,Samuel Ford,Headphones,7,26.73,2024-10-13
19371,Samuel Ford,Keyboard,8,80.4,2024-01-26
19372,Samuel Ford,Earphones,1,68.19,2024-07-11
19373,Samuel Ford,Speaker,2,93.42,2024-03-05
19374,Samuel Ford,Tablet,10,62.57,2024-01-16
19375,Samuel Ford,Speaker,6,64.61,2024-05-27
19376,Samuel Ford,Mouse,3,51.96,2024-03-24
19377,Samuel Ford,Earphones,10,11.2,2024-07-18
19378,Samuel Ford,Mouse,9,86.5,2024-01-30
19379,Samuel Ford,Speaker,4,18.35,2024-09-05
19380,Samuel Ford,Laptop,7,46.56,2024-08-18
19381,Samuel Ford,Headphones,9,57.44,2024-08-24
19382,Samuel Ford,Laptop,1,87.75,2024-05-08
19383,Samuel Ford,Camera,7,85.97,2024-10-29
19384,Samuel Ford,Tablet,5,72.85,2024-08-13
19385,Samuel Ford,Printer,10,45.31,2024-04-21
19386,Samuel Ford,Keyboard,7,33.09,2024-11-19
19387,Samuel Ford,Earphones,2,23.06,2024-06-04
19388,Samuel Ford,Tablet,6,19.94,2024-12-18
19389,Samuel Ford,USB,6,33.81,2024-06-25
19390,Samuel Ford,Laptop,10,33.81,2024-02-20
19391,Samuel Ford,Smartphone,3,35.26,2024-02-26
19392,Samuel Ford,Smartphone,10,74.66,2024-07-25
19393,Samuel Ford,Camera,6,97.21,2024-11-10
19394,Samuel Ford,Keyboard,8,85.29,2024-11-06
19395,Samuel Ford,Speaker,2,74.97,2024-11-15
19396,Samuel Ford,Speaker,9,65.09,2024-08-29
19397,Samuel Ford,Smartphone,2,48.67,2024-02-20
19398,Samuel Ford,Tablet,4,74.84,2024-11-25
19399,Samuel Ford,Printer,3,95.14,2024-11-08
19400,Samuel Ford,Printer,7,67.16,2024-05-13
19401,Samuel Ford,Smartphone,2,77.83,2024-07-23
19402,Samuel Ford,Tablet,4,98.16,2024-04-23
19403,Samuel Ford,Speaker,4,81.87,2024-12-26
19404,Samuel Ford,Camera,2,93.25,2024-09-13
19405,Samuel Ford,Tablet,7,96.19,2024-01-06
19406,Samuel Ford,Camera,3,48.99,2024-02-16
19407,Samuel Ford,Camera,5,43.92,2024-11-26
19408,Samuel Ford,Mouse,4,65.62,2024-10-02
19409,Samuel Ford,Tablet,6,56.62,2024-07-13
19410,Samuel Ford,Camera,2,71.88,2024-01-01
19411,Samuel Ford,Tablet,2,31.95,2024-03-03
19412,Samuel Ford,Laptop,10,18.67,2024-11-08
19413,Samuel Ford,Headphones,6,44.14,2024-01-16
19414,Samuel Ford,Mouse,8,65.55,2024-10-11
19415,Samuel Ford,Keyboard,4,31.4,2024-09-12
19416,Samuel Ford,Smartphone,1,14.45,2024-12-17
19417,Samuel Ford,Printer,1,64.28,2024-05-07
19418,Samuel Ford,Camera,3,38.96,2024-03-10
19419,Samuel Ford,Headphones,4,74.81,2024-03-08
19420,Samuel Ford,Mouse,5,31.28,2024-10-17
19421,Samuel Ford,Camera,3,90.58,2024-08-30
19422,Samuel Ford,Smartphone,8,75.45,2024-07-05
19423,Samuel Ford,Camera,8,39.91,2024-11-28
19424,Samuel Ford,Laptop,3,21.26,2024-10-17
19425,Samuel Ford,Mouse,2,70.47,2024-10-08
19426,Samuel Ford,Headphones,8,33.03,2024-12-20
19427,Samuel Ford,Mouse,2,30.6,2024-06-18
19428,Samuel Ford,Smartphone,8,60.0,2024-12-03
19429,Samuel Ford,Tablet,2,34.37,2024-11-15
19430,Samuel Ford,Speaker,8,29.25,2024-03-05
19431,Samuel Ford,Headphones,7,10.64,2024-01-26
19432,Steve Gray,Printer,7,71.53,2024-04-12
19433,Steve Gray,Headphones,5,36.67,2024-05-25
19434,Steve Gray,Smartphone,4,60.32,2024-08-26
19435,Steve Gray,Smartphone,8,83.44,2024-11-06
19436,Steve Gray,Mouse,10,45.97,2024-01-19
19437,Steve Gray,Printer,8,33.84,2024-05-22
19438,Steve Gray,Keyboard,8,10.81,2024-05-09
19439,Steve Gray,USB,9,84.67,2024-05-02
19440,Steve Gray,Tablet,7,94.54,2024-05-09
19441,Steve Gray,Laptop,4,21.44,2024-06-21
19442,Steve Gray,Tablet,6,86.35,2024-04-13
19443,Steve Gray,Tablet,10,28.55,2024-06-08
19444,Steve Gray,Headphones,8,36.93,2024-05-18
19445,Steve Gray,Keyboard,7,24.11,2024-09-08
19446,Steve Gray,Headphones,2,82.13,2024-02-01
19447,Steve Gray,USB,9,46.06,2024-05-22
19448,Steve Gray,Mouse,2,44.77,2024-06-29
19449,Steve Gray,Earphones,2,76.97,2024-04-17
19450,Steve Gray,Laptop,7,61.99,2024-03-02
19451,Steve Gray,Speaker,8,31.64,2024-05-05
19452,Steve Gray,Keyboard,10,17.6,2024-10-15
19453,Steve Gray,Keyboard,10,29.7,2024-03-20
19454,Steve Gray,USB,4,30.43,2024-01-02
19455,Steve Gray,USB,8,85.97,2024-05-11
19456,Steve Gray,Speaker,8,27.25,2024-04-19
19457,Steve Gray,Keyboard,6,95.25,2024-10-29
19458,Steve Gray,Laptop,8,33.82,2024-12-01
19459,Steve Gray,Camera,1,79.67,2024-07-29
19460,Steve Gray,Printer,9,88.61,2024-05-10
19461,Steve Gray,Printer,9,87.27,2024-10-25
19462,Steve Gray,USB,9,79.74,2024-07-02
19463,Steve Gray,USB,6,49.73,2024-03-16
19464,Steve Gray,Keyboard,5,29.7,2024-10-05
19465,Steve Gray,Headphones,6,31.55,2024-04-01
19466,Steve Gray,Tablet,3,46.41,2024-09-19
19467,Steve Gray,Camera,2,79.9,2024-03-12
19468,Steve Gray,Headphones,9,65.16,2024-06-22
19469,Steve Gray,Printer,3,38.24,2024-10-07
19470,Steve Gray,Camera,1,25.7,2024-12-11
19471,Steve Gray,Laptop,6,12.11,2024-08-06
19472,Steve Gray,Earphones,3,19.33,2024-04-18
19473,Steve Gray,Speaker,6,72.98,2024-03-20
19474,Steve Gray,Tablet,4,81.64,2024-01-08
19475,Steve Gray,Laptop,2,22.43,2024-08-11
19476,Steve Gray,Earphones,3,77.3,2024-10-19
19477,Steve Gray,Tablet,5,25.09,2024-10-14
19478,Steve Gray,Smartphone,6,42.46,2024-02-03
19479,Steve Gray,Mouse,4,14.2,2024-03-16
19480,Steve Gray,Smartphone,10,33.39,2024-02-27
19481,Steve Gray,USB,8,35.13,2024-01-16
19482,Steve Gray,USB,7,68.59,2024-01-25
19483,Steve Gray,Tablet,10,61.82,2024-10-05
19484,Steve Gray,Earphones,3,25.45,2024-02-20
19485,Steve Gray,Earphones,9,56.95,2024-12-16
19486,Steve Gray,USB,6,36.54,2024-10-08
19487,Steve Gray,USB,9,29.84,2024-06-24
19488,Steve Gray,Tablet,8,75.68,2024-05-13
19489,Steve Gray,Camera,1,78.97,2024-08-26
19490,Steve Gray,Earphones,10,71.22,2024-08-22
19491,Steve Gray,Laptop,8,86.71,2024-05-04
19492,Steve Gray,Headphones,3,49.78,2024-04-22
19493,Steve Gray,Printer,10,33.27,2024-11-19
19494,Steve Gray,Printer,6,93.63,2024-12-02
19495,Steve Gray,Camera,10,50.8,2024-03-18
19496,Steve Gray,Speaker,9,22.56,2024-01-28
19497,Steve Gray,Smartphone,3,86.05,2024-07-10
19498,Steve Gray,Laptop,1,81.86,2024-07-13
19499,Steve Gray,Laptop,3,55.84,2024-10-21
19500,Steve Gray,Keyboard,3,47.71,2024-09-22
19501,Steve Gray,Keyboard,1,25.27,2024-01-31
19502,Steve Gray,Laptop,7,68.95,2024-04-30
19503,Steve Gray,Earphones,10,48.8,2024-12-29
19504,Steve Gray,USB,5,15.13,2024-06-25
19505,Steve Gray,USB,9,72.65,2024-07-15
19506,Steve Gray,Tablet,4,64.77,2024-01-12
19507,Steve Gray,Tablet,2,66.59,2024-09-20
19508,Steve Gray,Tablet,4,10.28,2024-12-15
